x_m,t_s,T_excess_K,alpha_m2_s,source
0.065,124,13.10230974,1e-05,synthetic_analytical
0.066,124,12.88614756,1e-05,synthetic_analytical
0.067,124,12.65726831,1e-05,synthetic_analytical
0.068,124,12.41589786,1e-05,synthetic_analytical
0.069,124,12.16227443,1e-05,synthetic_analytical
0.07,124,11.89664829,1e-05,synthetic_analytical
0.071,124,11.6192816,1e-05,synthetic_analytical
0.072,124,11.33044808,1e-05,synthetic_analytical
0.073,124,11.03043278,1e-05,synthetic_analytical
0.074,124,10.71953177,1e-05,synthetic_analytical
0.075,124,10.39805188,1e-05,synthetic_analytical
0.076,124,10.06631037,1e-05,synthetic_analytical
0.077,124,9.724634621,1e-05,synthetic_analytical
0.078,124,9.373361834,1e-05,synthetic_analytical
0.079,124,9.012838671,1e-05,synthetic_analytical
0.08,124,8.643420924,1e-05,synthetic_analytical
0.081,124,8.265473164,1e-05,synthetic_analytical
0.082,124,7.87936838,1e-05,synthetic_analytical
0.083,124,7.485487611,1e-05,synthetic_analytical
0.084,124,7.084219569,1e-05,synthetic_analytical
0.085,124,6.675960258,1e-05,synthetic_analytical
0.086,124,6.26111258,1e-05,synthetic_analytical
0.087,124,5.84008594,1e-05,synthetic_analytical
0.088,124,5.41329584,1e-05,synthetic_analytical
0.089,124,4.981163471,1e-05,synthetic_analytical
0.09,124,4.544115295,1e-05,synthetic_analytical
0.091,124,4.102582625,1e-05,synthetic_analytical
0.092,124,3.657001202,1e-05,synthetic_analytical
0.093,124,3.20781076,1e-05,synthetic_analytical
0.094,124,2.755454597,1e-05,synthetic_analytical
0.095,124,2.300379132,1e-05,synthetic_analytical
0.096,124,1.843033471,1e-05,synthetic_analytical
0.097,124,1.383868958,1e-05,synthetic_analytical
0.098,124,0.9233387333,1e-05,synthetic_analytical
0.099,124,0.4618972851,1e-05,synthetic_analytical
0.1,124,1.8008512e-15,1e-05,synthetic_analytical
0,128,0,1e-05,synthetic_analytical
0.001,128,0.4440175648,1e-05,synthetic_analytical
0.002,128,0.887596938,1e-05,synthetic_analytical
0.003,128,1.33030036,1e-05,synthetic_analytical
0.004,128,1.771690936,1e-05,synthetic_analytical
0.005,128,2.211333068,1e-05,synthetic_analytical
0.006,128,2.64879288,1e-05,synthetic_analytical
0.007,128,3.083638654,1e-05,synthetic_analytical
0.008,128,3.515441248,1e-05,synthetic_analytical
0.009,128,3.943774527,1e-05,synthetic_analytical
0.01,128,4.368215776,1e-05,synthetic_analytical
0.011,128,4.788346124,1e-05,synthetic_analytical
0.012,128,5.203750952,1e-05,synthetic_analytical
0.013,128,5.614020306,1e-05,synthetic_analytical
0.014,128,6.0187493,1e-05,synthetic_analytical
0.015,128,6.417538515,1e-05,synthetic_analytical
0.016,128,6.809994394,1e-05,synthetic_analytical
0.017,128,7.195729631,1e-05,synthetic_analytical
0.018,128,7.574363551,1e-05,synthetic_analytical
0.019,128,7.94552249,1e-05,synthetic_analytical
0.02,128,8.308840157,1e-05,synthetic_analytical
0.021,128,8.663958001,1e-05,synthetic_analytical
0.022,128,9.010525565,1e-05,synthetic_analytical
0.023,128,9.348200829,1e-05,synthetic_analytical
0.024,128,9.676650546,1e-05,synthetic_analytical
0.025,128,9.995550578,1e-05,synthetic_analytical
0.026,128,10.30458621,1e-05,synthetic_analytical
0.027,128,10.60345246,1e-05,synthetic_analytical
0.028,128,10.89185438,1e-05,synthetic_analytical
0.029,128,11.16950735,1e-05,synthetic_analytical
0.03,128,11.43613737,1e-05,synthetic_analytical
0.031,128,11.6914813,1e-05,synthetic_analytical
0.032,128,11.93528716,1e-05,synthetic_analytical
0.033,128,12.16731432,1e-05,synthetic_analytical
0.034,128,12.38733382,1e-05,synthetic_analytical
0.035,128,12.59512851,1e-05,synthetic_analytical
0.036,128,12.79049333,1e-05,synthetic_analytical
0.037,128,12.97323548,1e-05,synthetic_analytical
0.038,128,13.14317461,1e-05,synthetic_analytical
0.039,128,13.30014301,1e-05,synthetic_analytical
0.04,128,13.44398578,1e-05,synthetic_analytical
0.041,128,13.57456096,1e-05,synthetic_analytical
0.042,128,13.69173968,1e-05,synthetic_analytical
0.043,128,13.79540631,1e-05,synthetic_analytical
0.044,128,13.88545855,1e-05,synthetic_analytical
0.045,128,13.9618075,1e-05,synthetic_analytical
0.046,128,14.02437785,1e-05,synthetic_analytical
0.047,128,14.07310782,1e-05,synthetic_analytical
0.048,128,14.10794933,1e-05,synthetic_analytical
0.049,128,14.12886801,1e-05,synthetic_analytical
0.05,128,14.13584319,1e-05,synthetic_analytical
0.051,128,14.12886801,1e-05,synthetic_analytical
0.052,128,14.10794933,1e-05,synthetic_analytical
0.053,128,14.07310782,1e-05,synthetic_analytical
0.054,128,14.02437785,1e-05,synthetic_analytical
0.055,128,13.9618075,1e-05,synthetic_analytical
0.056,128,13.88545855,1e-05,synthetic_analytical
0.057,128,13.79540631,1e-05,synthetic_analytical
0.058,128,13.69173968,1e-05,synthetic_analytical
0.059,128,13.57456096,1e-05,synthetic_analytical
0.06,128,13.44398578,1e-05,synthetic_analytical
0.061,128,13.30014301,1e-05,synthetic_analytical
0.062,128,13.14317461,1e-05,synthetic_analytical
0.063,128,12.97323548,1e-05,synthetic_analytical
0.064,128,12.79049333,1e-05,synthetic_analytical
0.065,128,12.59512851,1e-05,synthetic_analytical
0.066,128,12.38733382,1e-05,synthetic_analytical
0.067,128,12.16731432,1e-05,synthetic_analytical
0.068,128,11.93528716,1e-05,synthetic_analytical
0.069,128,11.6914813,1e-05,synthetic_analytical
0.07,128,11.43613737,1e-05,synthetic_analytical
0.071,128,11.16950735,1e-05,synthetic_analytical
0.072,128,10.89185438,1e-05,synthetic_analytical
0.073,128,10.60345246,1e-05,synthetic_analytical
0.074,128,10.30458621,1e-05,synthetic_analytical
0.075,128,9.995550578,1e-05,synthetic_analytical
0.076,128,9.676650546,1e-05,synthetic_analytical
0.077,128,9.348200829,1e-05,synthetic_analytical
0.078,128,9.010525565,1e-05,synthetic_analytical
0.079,128,8.663958001,1e-05,synthetic_analytical
0.08,128,8.308840157,1e-05,synthetic_analytical
0.081,128,7.94552249,1e-05,synthetic_analytical
0.082,128,7.574363551,1e-05,synthetic_analytical
0.083,128,7.195729631,1e-05,synthetic_analytical
0.084,128,6.809994394,1e-05,synthetic_analytical
0.085,128,6.417538515,1e-05,synthetic_analytical
0.086,128,6.0187493,1e-05,synthetic_analytical
0.087,128,5.614020306,1e-05,synthetic_analytical
0.088,128,5.203750952,1e-05,synthetic_analytical
0.089,128,4.788346124,1e-05,synthetic_analytical
0.09,128,4.368215776,1e-05,synthetic_analytical
0.091,128,3.943774527,1e-05,synthetic_analytical
0.092,128,3.515441248,1e-05,synthetic_analytical
0.093,128,3.083638654,1e-05,synthetic_analytical
0.094,128,2.64879288,1e-05,synthetic_analytical
0.095,128,2.211333068,1e-05,synthetic_analytical
0.096,128,1.771690936,1e-05,synthetic_analytical
0.097,128,1.33030036,1e-05,synthetic_analytical
0.098,128,0.887596938,1e-05,synthetic_analytical
0.099,128,0.4440175648,1e-05,synthetic_analytical
0.1,128,1.731141512e-15,1e-05,synthetic_analytical
0,132,0,1e-05,synthetic_analytical
0.001,132,0.426829956,1e-05,synthetic_analytical
0.002,132,0.8532386825,1e-05,synthetic_analytical
0.003,132,1.278805365,1e-05,synthetic_analytical
0.004,132,1.703110022,1e-05,synthetic_analytical
0.005,132,2.125733914,1e-05,synthetic_analytical
0.006,132,2.546259964,1e-05,synthetic_analytical
0.007,132,2.964273162,1e-05,synthetic_analytical
0.008,132,3.379360981,1e-05,synthetic_analytical
0.009,132,3.791113778,1e-05,synthetic_analytical
0.01,132,4.199125204,1e-05,synthetic_analytical
0.011,132,4.6029926,1e-05,synthetic_analytical
0.012,132,5.002317399,1e-05,synthetic_analytical
0.013,132,5.396705514,1e-05,synthetic_analytical
0.014,132,5.785767732,1e-05,synthetic_analytical
0.015,132,6.169120096,1e-05,synthetic_analytical
0.016,132,6.546384283,1e-05,synthetic_analytical
0.017,132,6.917187979,1e-05,synthetic_analytical
0.018,132,7.281165246,1e-05,synthetic_analytical
0.019,132,7.637956882,1e-05,synthetic_analytical
0.02,132,7.987210776,1e-05,synthetic_analytical
0.021,132,8.328582258,1e-05,synthetic_analytical
0.022,132,8.661734435,1e-05,synthetic_analytical
0.023,132,8.986338525,1e-05,synthetic_analytical
0.024,132,9.302074184,1e-05,synthetic_analytical
0.025,132,9.60862982,1e-05,synthetic_analytical
0.026,132,9.905702897,1e-05,synthetic_analytical
0.027,132,10.19300024,1e-05,synthetic_analytical
0.028,132,10.47023833,1e-05,synthetic_analytical
0.029,132,10.73714355,1e-05,synthetic_analytical
0.03,132,10.99345251,1e-05,synthetic_analytical
0.031,132,11.23891226,1e-05,synthetic_analytical
0.032,132,11.47328055,1e-05,synthetic_analytical
0.033,132,11.69632611,1e-05,synthetic_analytical
0.034,132,11.9078288,1e-05,synthetic_analytical
0.035,132,12.10757991,1e-05,synthetic_analytical
0.036,132,12.29538229,1e-05,synthetic_analytical
0.037,132,12.47105062,1e-05,synthetic_analytical
0.038,132,12.63441153,1e-05,synthetic_analytical
0.039,132,12.7853038,1e-05,synthetic_analytical
0.04,132,12.92357851,1e-05,synthetic_analytical
0.041,132,13.04909922,1e-05,synthetic_analytical
0.042,132,13.16174203,1e-05,synthetic_analytical
0.043,132,13.2613958,1e-05,synthetic_analytical
0.044,132,13.34796217,1e-05,synthetic_analytical
0.045,132,13.42135572,1e-05,synthetic_analytical
0.046,132,13.48150401,1e-05,synthetic_analytical
0.047,132,13.52834768,1e-05,synthetic_analytical
0.048,132,13.5618405,1e-05,synthetic_analytical
0.049,132,13.58194943,1e-05,synthetic_analytical
0.05,132,13.58865461,1e-05,synthetic_analytical
0.051,132,13.58194943,1e-05,synthetic_analytical
0.052,132,13.5618405,1e-05,synthetic_analytical
0.053,132,13.52834768,1e-05,synthetic_analytical
0.054,132,13.48150401,1e-05,synthetic_analytical
0.055,132,13.42135572,1e-05,synthetic_analytical
0.056,132,13.34796217,1e-05,synthetic_analytical
0.057,132,13.2613958,1e-05,synthetic_analytical
0.058,132,13.16174203,1e-05,synthetic_analytical
0.059,132,13.04909922,1e-05,synthetic_analytical
0.06,132,12.92357851,1e-05,synthetic_analytical
0.061,132,12.7853038,1e-05,synthetic_analytical
0.062,132,12.63441153,1e-05,synthetic_analytical
0.063,132,12.47105062,1e-05,synthetic_analytical
0.064,132,12.29538229,1e-05,synthetic_analytical
0.065,132,12.10757991,1e-05,synthetic_analytical
0.066,132,11.9078288,1e-05,synthetic_analytical
0.067,132,11.69632611,1e-05,synthetic_analytical
0.068,132,11.47328055,1e-05,synthetic_analytical
0.069,132,11.23891226,1e-05,synthetic_analytical
0.07,132,10.99345251,1e-05,synthetic_analytical
0.071,132,10.73714355,1e-05,synthetic_analytical
0.072,132,10.47023833,1e-05,synthetic_analytical
0.073,132,10.19300024,1e-05,synthetic_analytical
0.074,132,9.905702897,1e-05,synthetic_analytical
0.075,132,9.60862982,1e-05,synthetic_analytical
0.076,132,9.302074184,1e-05,synthetic_analytical
0.077,132,8.986338525,1e-05,synthetic_analytical
0.078,132,8.661734435,1e-05,synthetic_analytical
0.079,132,8.328582258,1e-05,synthetic_analytical
0.08,132,7.987210776,1e-05,synthetic_analytical
0.081,132,7.637956882,1e-05,synthetic_analytical
0.082,132,7.281165246,1e-05,synthetic_analytical
0.083,132,6.917187979,1e-05,synthetic_analytical
0.084,132,6.546384283,1e-05,synthetic_analytical
0.085,132,6.169120096,1e-05,synthetic_analytical
0.086,132,5.785767732,1e-05,synthetic_analytical
0.087,132,5.396705514,1e-05,synthetic_analytical
0.088,132,5.002317399,1e-05,synthetic_analytical
0.089,132,4.6029926,1e-05,synthetic_analytical
0.09,132,4.199125204,1e-05,synthetic_analytical
0.091,132,3.791113778,1e-05,synthetic_analytical
0.092,132,3.379360981,1e-05,synthetic_analytical
0.093,132,2.964273162,1e-05,synthetic_analytical
0.094,132,2.546259964,1e-05,synthetic_analytical
0.095,132,2.125733914,1e-05,synthetic_analytical
0.096,132,1.703110022,1e-05,synthetic_analytical
0.097,132,1.278805365,1e-05,synthetic_analytical
0.098,132,0.8532386825,1e-05,synthetic_analytical
0.099,132,0.426829956,1e-05,synthetic_analytical
0.1,132,1.664130237e-15,1e-05,synthetic_analytical
0,136,0,1e-05,synthetic_analytical
0.001,136,0.4103076675,1e-05,synthetic_analytical
0.002,136,0.8202104109,1e-05,synthetic_analytical
0.003,136,1.229303706,1e-05,synthetic_analytical
0.004,136,1.637183826,1e-05,synthetic_analytical
0.005,136,2.043448244,1e-05,synthetic_analytical
0.006,136,2.447696025,1e-05,synthetic_analytical
0.007,136,2.849528225,1e-05,synthetic_analytical
0.008,136,3.248548285,1e-05,synthetic_analytical
0.009,136,3.64436242,1e-05,synthetic_analytical
0.01,136,4.03658001,1e-05,synthetic_analytical
0.011,136,4.424813982,1e-05,synthetic_analytical
0.012,136,4.808681197,1e-05,synthetic_analytical
0.013,136,5.187802825,1e-05,synthetic_analytical
0.014,136,5.561804717,1e-05,synthetic_analytical
0.015,136,5.93031778,1e-05,synthetic_analytical
0.016,136,6.292978334,1e-05,synthetic_analytical
0.017,136,6.649428479,1e-05,synthetic_analytical
0.018,136,6.999316441,1e-05,synthetic_analytical
0.019,136,7.342296923,1e-05,synthetic_analytical
0.02,136,7.678031444,1e-05,synthetic_analytical
0.021,136,8.006188675,1e-05,synthetic_analytical
0.022,136,8.326444764,1e-05,synthetic_analytical
0.023,136,8.638483658,1e-05,synthetic_analytical
0.024,136,8.941997411,1e-05,synthetic_analytical
0.025,136,9.236686492,1e-05,synthetic_analytical
0.026,136,9.522260079,1e-05,synthetic_analytical
0.027,136,9.798436345,1e-05,synthetic_analytical
0.028,136,10.06494274,1e-05,synthetic_analytical
0.029,136,10.32151625,1e-05,synthetic_analytical
0.03,136,10.56790366,1e-05,synthetic_analytical
0.031,136,10.80386184,1e-05,synthetic_analytical
0.032,136,11.0291579,1e-05,synthetic_analytical
0.033,136,11.24356952,1e-05,synthetic_analytical
0.034,136,11.4468851,1e-05,synthetic_analytical
0.035,136,11.63890398,1e-05,synthetic_analytical
0.036,136,11.81943666,1e-05,synthetic_analytical
0.037,136,11.98830499,1e-05,synthetic_analytical
0.038,136,12.14534231,1e-05,synthetic_analytical
0.039,136,12.29039364,1e-05,synthetic_analytical
0.04,136,12.42331584,1e-05,synthetic_analytical
0.041,136,12.54397773,1e-05,synthetic_analytical
0.042,136,12.65226022,1e-05,synthetic_analytical
0.043,136,12.74805646,1e-05,synthetic_analytical
0.044,136,12.83127191,1e-05,synthetic_analytical
0.045,136,12.90182444,1e-05,synthetic_analytical
0.046,136,12.95964443,1e-05,synthetic_analytical
0.047,136,13.00467482,1e-05,synthetic_analytical
0.048,136,13.03687116,1e-05,synthetic_analytical
0.049,136,13.05620168,1e-05,synthetic_analytical
0.05,136,13.06264731,1e-05,synthetic_analytical
0.051,136,13.05620168,1e-05,synthetic_analytical
0.052,136,13.03687116,1e-05,synthetic_analytical
0.053,136,13.00467482,1e-05,synthetic_analytical
0.054,136,12.95964443,1e-05,synthetic_analytical
0.055,136,12.90182444,1e-05,synthetic_analytical
0.056,136,12.83127191,1e-05,synthetic_analytical
0.057,136,12.74805646,1e-05,synthetic_analytical
0.058,136,12.65226022,1e-05,synthetic_analytical
0.059,136,12.54397773,1e-05,synthetic_analytical
0.06,136,12.42331584,1e-05,synthetic_analytical
0.061,136,12.29039364,1e-05,synthetic_analytical
0.062,136,12.14534231,1e-05,synthetic_analytical
0.063,136,11.98830499,1e-05,synthetic_analytical
0.064,136,11.81943666,1e-05,synthetic_analytical
0.065,136,11.63890398,1e-05,synthetic_analytical
0.066,136,11.4468851,1e-05,synthetic_analytical
0.067,136,11.24356952,1e-05,synthetic_analytical
0.068,136,11.0291579,1e-05,synthetic_analytical
0.069,136,10.80386184,1e-05,synthetic_analytical
0.07,136,10.56790366,1e-05,synthetic_analytical
0.071,136,10.32151625,1e-05,synthetic_analytical
0.072,136,10.06494274,1e-05,synthetic_analytical
0.073,136,9.798436345,1e-05,synthetic_analytical
0.074,136,9.522260079,1e-05,synthetic_analytical
0.075,136,9.236686492,1e-05,synthetic_analytical
0.076,136,8.941997411,1e-05,synthetic_analytical
0.077,136,8.638483658,1e-05,synthetic_analytical
0.078,136,8.326444764,1e-05,synthetic_analytical
0.079,136,8.006188675,1e-05,synthetic_analytical
0.08,136,7.678031444,1e-05,synthetic_analytical
0.081,136,7.342296923,1e-05,synthetic_analytical
0.082,136,6.999316441,1e-05,synthetic_analytical
0.083,136,6.649428479,1e-05,synthetic_analytical
0.084,136,6.292978334,1e-05,synthetic_analytical
0.085,136,5.93031778,1e-05,synthetic_analytical
0.086,136,5.561804717,1e-05,synthetic_analytical
0.087,136,5.187802825,1e-05,synthetic_analytical
0.088,136,4.808681197,1e-05,synthetic_analytical
0.089,136,4.424813982,1e-05,synthetic_analytical
0.09,136,4.03658001,1e-05,synthetic_analytical
0.091,136,3.64436242,1e-05,synthetic_analytical
0.092,136,3.248548285,1e-05,synthetic_analytical
0.093,136,2.849528225,1e-05,synthetic_analytical
0.094,136,2.447696025,1e-05,synthetic_analytical
0.095,136,2.043448244,1e-05,synthetic_analytical
0.096,136,1.637183826,1e-05,synthetic_analytical
0.097,136,1.229303706,1e-05,synthetic_analytical
0.098,136,0.8202104109,1e-05,synthetic_analytical
0.099,136,0.4103076675,1e-05,synthetic_analytical
0.1,136,1.599712921e-15,1e-05,synthetic_analytical
0,140,0,1e-05,synthetic_analytical
0.001,140,0.3944249452,1e-05,synthetic_analytical
0.002,140,0.7884606407,1e-05,synthetic_analytical
0.003,140,1.181718221,1e-05,synthetic_analytical
0.004,140,1.573809587,1e-05,synthetic_analytical
0.005,140,1.964347794,1e-05,synthetic_analytical
0.006,140,2.352947427,1e-05,synthetic_analytical
0.007,140,2.739224984,1e-05,synthetic_analytical
0.008,140,3.122799257,1e-05,synthetic_analytical
0.009,140,3.503291705,1e-05,synthetic_analytical
0.01,140,3.880326826,1e-05,synthetic_analytical
0.011,140,4.253532534,1e-05,synthetic_analytical
0.012,140,4.622540518,1e-05,synthetic_analytical
0.013,140,4.986986613,1e-05,synthetic_analytical
0.014,140,5.346511154,1e-05,synthetic_analytical
0.015,140,5.700759334,1e-05,synthetic_analytical
0.016,140,6.049381553,1e-05,synthetic_analytical
0.017,140,6.392033762,1e-05,synthetic_analytical
0.018,140,6.728377806,1e-05,synthetic_analytical
0.019,140,7.058081754,1e-05,synthetic_analytical
0.02,140,7.380820227,1e-05,synthetic_analytical
0.021,140,7.696274721,1e-05,synthetic_analytical
0.022,140,8.004133922,1e-05,synthetic_analytical
0.023,140,8.304094009,1e-05,synthetic_analytical
0.024,140,8.595858957,1e-05,synthetic_analytical
0.025,140,8.87914083,1e-05,synthetic_analytical
0.026,140,9.153660064,1e-05,synthetic_analytical
0.027,140,9.41914574,1e-05,synthetic_analytical
0.028,140,9.675335856,1e-05,synthetic_analytical
0.029,140,9.921977584,1e-05,synthetic_analytical
0.03,140,10.15882752,1e-05,synthetic_analytical
0.031,140,10.38565192,1e-05,synthetic_analytical
0.032,140,10.60222693,1e-05,synthetic_analytical
0.033,140,10.80833882,1e-05,synthetic_analytical
0.034,140,11.00378419,1e-05,synthetic_analytical
0.035,140,11.18837016,1e-05,synthetic_analytical
0.036,140,11.36191455,1e-05,synthetic_analytical
0.037,140,11.52424611,1e-05,synthetic_analytical
0.038,140,11.67520462,1e-05,synthetic_analytical
0.039,140,11.81464112,1e-05,synthetic_analytical
0.04,140,11.94241799,1e-05,synthetic_analytical
0.041,140,12.05840914,1e-05,synthetic_analytical
0.042,140,12.1625001,1e-05,synthetic_analytical
0.043,140,12.25458813,1e-05,synthetic_analytical
0.044,140,12.33458237,1e-05,synthetic_analytical
0.045,140,12.40240386,1e-05,synthetic_analytical
0.046,140,12.45798568,1e-05,synthetic_analytical
0.047,140,12.50127297,1e-05,synthetic_analytical
